Bombay,seat of a first-order administrative division,12691836.0
Netanya,populated place,171676.0
Pasajes,populated place,0.0
La Libertad,seat of a first-order administrative division,747450.0
Baku,capital of a political entity,1116513.0
Buni Yadi,third-order administrative division,0.0
Dulce Nombre de Maria,second-order administrative division,0.0
Sai Buri district,,
Qamishli,second-order administrative division,0.0
Amritsar District,populated place,1092450.0
Tirana,capital of a political entity,374801.0
Nong Chik district,,
Ramadi district,seat of a first-order administrative division,274539.0
Dashti Archi district,,
Lhokseumawe,populated place,88974.0
Sungai Padi,second-order administrative division,48153.0
Rancagua,seat of a first-order administrative division,212695.0
Mongla,port,0.0
Sixth of October,park,0.0
Bama,seat of a second-order administrative division,118121.0
Quilali,second-order administrative division,0.0
Ghormach district,,
Pointe-a-Pitre,populated place,18264.0
Kabkabiya,oasis(-es),0.0
Patikul,third-order administrative division,62287.0
Dusseldorf,seat of a first-order administrative division,573057.0
Guernica,locality,0.0
Nijrab district,,
Rangae district,,
Kadugli,seat of a first-order administrative division,87666.0
Las Arenas,second-order administrative division,0.0
Turbo,seat of a second-order administrative division,50508.0
Havana,capital of a political entity,2163824.0
Tulkarem,populated place,44169.0
Mitrovica,seat of a first-order administrative division,107045.0
Wajihiyah,populated place,0.0
Errenteria,populated place,38767.0
Jaffna district,second-order administrative division,962440.0
Dayrut,populated place,67788.0
Nationwide,hospital,0.0
Jiquilisco,populated place,9129.0
Puerto Rico,dependent political entity,3916632.0
Jaffarabad district,,
Craigavon,seat of a second-order administrative division,59236.0
Sirwah district,,
Toledo,seat of a first-order administrative division,82291.0
Damboa,second-order administrative division,0.0
Tetovo,seat of a first-order administrative division,72944.0
Kupwara,second-order administrative division,0.0
Miraflores,second-order administrative division,11311.0
Thoubal,populated place,44493.0
Brazzaville,capital of a political entity,1284609.0
Buner district,second-order administrative division,0.0
Datta Khel,populated place,0.0
Jessore,populated place,243987.0
Gulu,seat of a first-order administrative division,146858.0
Yaha,second-order administrative division,52636.0
Rashad,locality,0.0
Oran,seat of a first-order administrative division,645984.0
Prague,capital of a political entity,1165581.0
Puerto Asis,seat of a second-order administrative division,29782.0
Skopje,capital of a political entity,474889.0
Georgetown,capital of a political entity,235017.0
San Pedro,capital of a political entity,525990.0
Khan Bani Saad,populated place,0.0
Ilobasco,second-order administrative division,0.0
Medan,seat of a first-order administrative division,1750971.0
Gilgit,first-order administrative division,1800000.0
San Ramon,populated place,10765.0
Nari district,plateau,0.0
Abuja,capital of a political entity,590400.0
Renteria,populated place,0.0
Lurigancho,populated place,0.0
Khunti district,populated place,0.0
Escuintla,seat of a first-order administrative division,103165.0
Pietermaritzburg,seat of a first-order administrative division,750845.0
Qatn,locality,0.0
Gwoza,second-order administrative division,0.0
Loti,populated place,0.0
Kanaan,populated place,19738.0
Mahaday,populated place,0.0
Santander,seat of a first-order administrative division,182700.0
Limassol,seat of a first-order administrative division,154000.0
Villafranca de Ordizia,seat of a third-order administrative division,0.0
Nabatiyeh,populated place,0.0
Denver,seat of a first-order administrative division,682545.0
Thokoza,populated place,0.0
Afmadow,second-order administrative division,0.0
Bouira,seat of a first-order administrative division,52500.0
Kajaki district,,
Beida,populated place,105765.0
Dir,second-order administrative division,0.0
Rangae,seat of a second-order administrative division,16862.0
Salarzai,tribal area,0.0
Bongaigaon,second-order administrative division,738804.0
Datu Piang,seat of a third-order administrative division,8178.0
Bokaro district,populated place,418533.0
Juba,capital of a political entity,450000.0
La Maddalena,seat of a third-order administrative division,10297.0
Metapan,populated place,19143.0
Alon Shvut,,
Kidapawan,seat of a third-order administrative division,79652.0
Coalisland,populated place,5416.0
Daraa,first-order administrative division,1027000.0
Bakwa district,populated place,0.0
Rashidiyah,park,0.0
Cizre district,,
Bonifacio,populated place,2781.0
Awaran district,second-order administrative division,200000.0
Puno,seat of a first-order administrative division,116552.0
Marinka,populated place,0.0
Delaram,plain(s),0.0
Bremen,seat of a first-order administrative division,546501.0
Abu Qurqas,populated place,61182.0
Argun,populated place,28100.0
Kilinochchi,populated place,13006.0
Riga,capital of a political entity,742572.0
Carolina,seat of a first-order administrative division,170404.0
Burhakaba,second-order administrative division,0.0
Koraput district,second-order administrative division,1379647.0
Antalya,seat of a first-order administrative division,758188.0
Chaparhar district,,
Maruf district,populated place,0.0
Jericho,seat of a first-order administrative division,19783.0
Mashhad,seat of a first-order administrative division,2307177.0
El Wak,area,0.0
Newtownhamilton,populated place,0.0
Zawiya,populated place,186123.0
Portland,first-order administrative division,80787.0
San Jose Guayabal,populated place,0.0
Chlef,seat of a first-order administrative division,178616.0
Halimzai,tribal area,0.0
Tulua,populated place,165501.0
Imam Sahib,second-order administrative division,0.0
Qatif,populated place,98259.0
Sadda,populated place,0.0
Gaya,populated place,35188.0
Gudermes,populated place,32769.0
Basauri,seat of a third-order administrative division,42657.0
Leego,populated place,0.0
Sumisip,seat of a third-order administrative division,3735.0
Castlederg,populated place,2822.0
Larkana,seat of a second-order administrative division,364033.0
Kiryat Arba,populated locality,0.0
Tharthar,lake,0.0
Harare,capital of a political entity,1542813.0
Anuradhapura,seat of a first-order administrative division,60943.0
Jaar,populated place,0.0
Charbagh,hill,0.0
Karbi Anglong district,,
Elizalde,second-order administrative division,0.0
Bentiu,seat of a first-order administrative division,7653.0
Hudaydah,seat of a first-order administrative division,617871.0
Rajouri,second-order administrative division,642415.0
Baksan,populated place,37519.0
Hernani,populated place,19289.0
Tank district,second-order administrative division,0.0
Nepalganj,second-order administrative division,0.0
Gujranwala,seat of a second-order administrative division,1384471.0
Batala,populated place,145468.0
Kolofata,populated place,0.0
Khairpur,seat of a second-order administrative division,124602.0
North Cachar Hills district,second-order administrative division,214102.0
Noumea,capital of a political entity,93060.0
San Rafael,seat of a second-order administrative division,109163.0
Shoqra,,
Huacho,seat of a first-order administrative division,54545.0
Sari Pul,seat of a first-order administrative division,52121.0
Palmira,populated place,247986.0
Chamkani,populated place,0.0
Bashiqah,populated place,0.0
Daquq district,second-order administrative division,0.0
Kulgam,second-order administrative division,0.0
Urus-Martan,populated place,41480.0
Muqdadiyah district,seat of a second-order administrative division,50698.0
Khemis Miliana,populated place,75865.0
Sonsonate,seat of a first-order administrative division,59468.0
Eravur,populated place,22982.0
Muxungue,populated place,0.0
Wiwili,second-order administrative division,0.0
Boufarik,populated place,59742.0
Yerevan,capital of a political entity,1093485.0
Santurce,second-order administrative division,0.0
Sdot Negev regional council,,
Shillong,seat of a first-order administrative division,132842.0
Ibague,seat of a first-order administrative division,421685.0
Tubruq,historical first-order administrative division,0.0
Makhmur district,second-order administrative division,0.0
Madurai,populated place,909908.0
Al-Halabisah,area,0.0
Khwaja Ghar district,,
Batticaloa District,second-order administrative division,515733.0
Galgala,area,0.0
Cebu City,seat of a first-order administrative division,798634.0
Bawi,rock,0.0
Gaziantep,seat of a first-order administrative division,1065975.0
Bishnupur,second-order administrative division,237399.0
Kissufim,populated place,0.0
Chahar Dara district,,
Giridih district,,
Poblacion,populated place,233254.0
Midyat,seat of a second-order administrative division,76268.0
Nasirabad district,second-order administrative division,350000.0
Cho-airong district,,
Tyrnyauz,populated place,20104.0
Segovia,seat of a second-order administrative division,56660.0
Brahmanbaria,second-order administrative division,2840498.0
Hakkari,first-order administrative division,273041.0
Coimbatore,populated place,959823.0
Albu Shejel,,
Zahedan,seat of a first-order administrative division,551980.0
Dadaab,populated place,0.0
Larne,historical second-order administrative division,32200.0
Morghab district,,
Oakland,seat of a second-order administrative division,419267.0
Amran,seat of a first-order administrative division,90792.0
Lafoole,locality,0.0
Popasna,seat of a second-order administrative division,25442.0
manila,capital of a political entity,1600000.0
Ukhrul,second-order administrative division,183998.0
Ibb,seat of a first-order administrative division,234837.0
Yumbo,populated place,71436.0
Como,seat of a second-order administrative division,81975.0
Calvi,seat of a third-order administrative division,5477.0
Qarabagh,locality,0.0
Rio Negro,first-order administrative division,552822.0
Beijing,capital of a political entity,11716620.0
Yaha district,stream,0.0
Khairabad,locality,0.0
Shibam,populated place,0.0
Kfar Darom,populated place,0.0
Vladikavkaz,seat of a first-order administrative division,317370.0
A Coruna district,,
Biu,seat of a second-order administrative division,95005.0
Torkham,populated place,0.0
Sharana,airport,0.0
East London,seat of a second-order administrative division,478676.0
Bangalore,seat of a first-order administrative division,5104047.0
Talcahuano,populated place,252968.0
Ahuachapan,first-order administrative division,333406.0
Khaki Safed district,,
Armenia,independent political entity,2968000.0
Mach,seat of a first-order administrative division,2307177.0
Derbent,populated place,105965.0
Enniskillen,seat of a second-order administrative division,14472.0
Ranchi,seat of a first-order administrative division,846454.0
Erez,independent political entity,7353985.0
Jabaliya,populated place,168568.0
El Triunfo,second-order administrative division,35830.0
Teorama,second-order administrative division,17523.0
Jalrez district,,
Khanabad district,,
Las Vueltas,populated place,0.0
Jinotega,seat of a first-order administrative division,53265.0
Semdinli,seat of a second-order administrative division,18978.0
Lakki Marwat,second-order administrative division,0.0
Sarband,second-order administrative division,0.0
Van,seat of a first-order administrative division,371713.0
Ampara,airport,0.0
Ottawa,capital of a political entity,812129.0
Shahr-e Safa,seat of a second-order administrative division,0.0
Ain Defla,first-order administrative division,766013.0
Mayo district,area,0.0
Nawagai,populated place,0.0
Yenagoa,seat of a first-order administrative division,24335.0
Kot district,populated place,200000.0
Sangin,second-order administrative division,0.0
Kohlu district,second-order administrative division,0.0
Kuala Lumpur,capital of a political entity,1453975.0
Newcastle,populated place,308308.0
Porticcio,point,0.0
Goof Gaduud,,
Tarn Taran,second-order administrative division,1119627.0
Doda,second-order administrative division,0.0
Padua,seat of a second-order administrative division,203725.0
Torola,populated place,0.0
Kansas City,populated place,475378.0
Brescia,seat of a second-order administrative division,184826.0
Zemmouri,populated place,0.0
Bordj Menaiel,populated place,0.0
Bacho district,second-order administrative division,47066.0
Sufiyah,populated place,0.0
Shorah,populated place,0.0
Sebokeng,populated place,0.0
El Tarra,second-order administrative division,10772.0
Derry,seat of a second-order administrative division,83652.0
Beytussebap district,,
Alicante,seat of a second-order administrative division,334757.0
Jacobabad,seat of a second-order administrative division,170588.0
Doda district,third-order administrative division,0.0
Marjayoun,second-order administrative division,0.0
Tiaret,seat of a first-order administrative division,178915.0
Carhuanca,third-order administrative division,0.0
Arghandab district,,
Hajjaj,area,0.0
Ipiales,seat of a second-order administrative division,77729.0
Arauquita,second-order administrative division,36745.0
Abidjan,seat of a first-order administrative division,3677115.0
Chapa Dara district,,
Port au Prince,capital of a political entity,1234742.0
Kokrajhar,second-order administrative division,887142.0
Hong Kong,capital of a political entity,7012738.0
Boston,seat of a first-order administrative division,667137.0
Silopi,seat of a second-order administrative division,74798.0
Hawara,populated place,0.0
Arghistan district,,
Dahana-i-Ghuri district,,
Kurseong,populated place,46427.0
Santa Fe,seat of a first-order administrative division,489505.0
Hangu district,second-order administrative division,0.0
Dalton,seat of a second-order administrative division,33853.0
Charkh district,populated place,0.0
Bishkek,capital of a political entity,900000.0
Wajid,second-order administrative division,0.0
Caserio El Dique,,
Argelia,independent political entity,34586184.0
Doaba,area,0.0
Sucre,capital of a political entity,224838.0
Liboi,airport,0.0
Silvan,second-order administrative division,86093.0
Silopi district,,
Zagazig,seat of a first-order administrative division,285097.0
Galdacano,seat of a third-order administrative division,29226.0
Bingol,seat of a first-order administrative division,80568.0
La Palma,populated place,17084.0
Udalguri,second-order administrative division,831668.0
Gora,mountain,0.0
Swabi district,second-order administrative division,0.0
Chinameca,second-order administrative division,0.0
Marbella,seat of a third-order administrative division,134623.0
Richmond,seat of a first-order administrative division,220289.0
Mayo,first-order administrative division,1120612.0
Arauquita district,,
Esperanza,second-order administrative division,0.0
Biratnagar,populated place,182324.0
Awamiyah,populated place,0.0
Janale,populated place,0.0
Kramatorsk,populated place,173700.0
Gaya district,populated place,35188.0
Silvan district,building(s),0.0
Portugalete,seat of a third-order administrative division,48105.0
El Carmen,populated place,7092.0
Eilat,populated place,45588.0
Embalse Cerron Grande,reservoir(s),0.0
Kizlyar,seat of a second-order administrative division,50564.0
Sukhumi,seat of a first-order administrative division,81546.0
Florida,first-order administrative division,17671452.0
Beni Suef,seat of a first-order administrative division,189624.0
Ghani Khel,area,0.0
Warsaw,capital of a political entity,1702139.0
Injil district,populated place,0.0
Lisnaskea,populated place,2895.0
Khogyani,second-order administrative division,0.0
Lviv,seat of a first-order administrative division,717803.0
Yambio,seat of a first-order administrative division,40382.0
Poonch,second-order administrative division,0.0
Birmingham,seat of a second-order administrative division,984333.0
Ismailia,seat of a first-order administrative division,284813.0
Nebaj,second-order administrative division,0.0
Nusaybin district,,
Jaarah,populated place,0.0
Thenia,populated place,16180.0
Kalawanchikudi,,
Jutiapa,first-order administrative division,6398.0
Sitra,populated place,37657.0
Nad Ali,locality,0.0
Houston,seat of a second-order administrative division,2296224.0
Osicala,second-order administrative division,0.0
Jocoaitique,second-order administrative division,0.0
Mubi,seat of a second-order administrative division,225705.0
Stuttgart,seat of a first-order administrative division,589793.0
Obe district,locality,0.0
Santa Elena,dependent political entity,7460.0
Kirkuk district,seat of a first-order administrative division,601433.0
Sai Buri,seat of a first-order administrative division,219164.0
Shali,populated place,25000.0
Kefar Sava,populated place,80773.0
Ica,seat of a first-order administrative division,246844.0
West Singhbhum district,second-order administrative division,1502338.0
Menaka,second-order administrative division,0.0
Bastar district,seat of a third-order administrative division,0.0
Antananarivo,capital of a political entity,1391433.0
Matagalpa,seat of a first-order administrative division,109089.0
Mosul district,seat of a third-order administrative division,59031.0
Habbaniyah,tribal area,0.0
Shopian district,,
Mount Lebanon,mountains,0.0
Afula,area,0.0
Faizabad,seat of a first-order administrative division,44421.0
Mardin,seat of a first-order administrative division,71373.0
Port Elizabeth,seat of a second-order administrative division,967677.0
Ocana,seat of a second-order administrative division,83511.0
Parang,mountains,0.0
Anantnag district,,
Sidra,populated place,0.0
Pahalgam,populated place,7750.0
Nationwide*,,
Mora,populated place,120167.0
Harawah,area,0.0
Giro district,mountain,0.0
Mandalay,seat of a first-order administrative division,1208099.0
Huanuco,seat of a first-order administrative division,147959.0
Netivot,populated place,24564.0
Tal Afar district,second-order administrative division,0.0
Coatepeque,airport,0.0
Valledupar,seat of a first-order administrative division,308237.0
Malaga,seat of a second-order administrative division,568305.0
Jurf al-Sakhar district,populated place,0.0
Forkhill,populated place,0.0
Ukhrul district,second-order administrative division,183998.0
Pachir Agam district,,
Chernukhino,populated place,0.0
Kukawa district,,
Magherafelt,historical second-order administrative division,45800.0
Helwan,populated place,230000.0
Charsadda district,second-order administrative division,0.0
Opytne,populated place,0.0
Zahri district,populated place,0.0
KwaMashu,populated place,0.0
Dolores,second-order administrative division,2272.0
Jinotega district,,
Rio Piedras,second-order administrative division,0.0
Point Pedro,populated place,89810.0
San Lorenzo,populated place,227876.0
Shiraz,seat of a first-order administrative division,1249942.0
Awantipora,,
Gothenburg,seat of a first-order administrative division,572799.0
Cibitoke,first-order administrative division,490949.0
Bristol,seat of a second-order administrative division,617280.0
Churachandpur,populated place,47774.0
Gelan district,,
Wiesbaden,seat of a first-order administrative division,272432.0
Zolote,populated place,0.0
Janajpur,,
Idil,seat of a second-order administrative division,22960.0
Ghalanai,intermittent stream,0.0
Itagui,seat of a second-order administrative division,281853.0
Chiang Mai,seat of a first-order administrative division,200952.0
Kolkata,seat of a first-order administrative division,4631392.0
Bhatinda,populated place,242800.0
Tambo,second-order administrative division,2319.0
Pontevedra,seat of a second-order administrative division,81576.0
Zarauz,seat of a third-order administrative division,22627.0
Lice district,,
Dangam district,,
Patna,seat of a first-order administrative division,1599920.0
Arghandab,second-order administrative division,0.0
Maseru,capital of a political entity,118355.0
Iraklion,seat of a first-order administrative division,137154.0
Perquin,populated place,0.0
Mashkai,area,0.0
Adraskan district,,
Barpeta District,,
Imphal West district,,
Saravena district,,
Abu Qurayn,mountain,0.0
Koronadal,seat of a first-order administrative division,125502.0
Saint Petersburg,seat of a first-order administrative division,5028000.0
Kattankudy,populated place,0.0
Villavicencio,seat of a first-order administrative division,321717.0
San Jorge,airport,0.0
Kufa,populated place,110000.0
Jurf al-Sakhr,populated place,0.0
Jijel,seat of a first-order administrative division,148000.0
Hisarak district,,
Kiziltepe,seat of a second-order administrative division,150174.0
Bergamo,seat of a second-order administrative division,114162.0
Sukkur,airport,0.0
Jucuaran,populated place,1643.0
Dikwa,seat of a second-order administrative division,29026.0
Paramaribo,capital of a political entity,223757.0
Al-Fathah,locality,0.0
Valdivia,seat of a first-order administrative division,133419.0
Matta district,populated place,0.0
Handwara,populated place,0.0
Bamenda,seat of a first-order administrative division,393835.0
Kamdesh district,,
Tierra Blanca,second-order administrative division,0.0
Seoul,capital of a political entity,10349312.0
Bandipora,second-order administrative division,0.0
Makati,seat of a second-order administrative division,510383.0
Caloto,second-order administrative division,36921.0
Monteria,seat of a first-order administrative division,272420.0
Oslo,capital of a political entity,580000.0
Kohima,seat of a first-order administrative division,92113.0
Muhmand Dara district,,
Pueblo Nuevo,second-order administrative division,31536.0
Baaj,second-order administrative division,0.0
Bauchi,seat of a first-order administrative division,316149.0
Tunis,capital of a political entity,693210.0
Maungdaw,second-order administrative division,0.0
Goundam,second-order administrative division,150150.0
Tashkent,capital of a political entity,1978028.0
Mostar,seat of a second-order administrative division,104518.0
Aguachica,second-order administrative division,82335.0
Tigzirt,populated place,0.0
Balcad,second-order administrative division,0.0
Gamboru,seat of a second-order administrative division,84672.0
Baghlia,populated place,0.0
Khok Pho district,mountain,0.0
Tuburan,fourth-order administrative division,0.0
Jajua district,,
Zurmat district,,
Patiala,populated place,329224.0
Narayanpur,second-order administrative division,0.0
Arrasate,populated place,22064.0
North Nazimabad,section of populated place,0.0
Santander de Quilichao,second-order administrative division,80282.0
Fresno,seat of a second-order administrative division,520052.0
Imphal East district,,
Bani Saad,tribal area,0.0
Krymske,populated place,0.0
Lahan,second-order administrative division,0.0
Sacramento,seat of a first-order administrative division,490712.0
Malmo,seat of a first-order administrative division,301706.0
Selvanagar,,
Talca,seat of a first-order administrative division,197479.0
Quetzaltenango,seat of a first-order administrative division,132230.0
Lice,second-order administrative division,26715.0
San Luis,seat of a first-order administrative division,677704.0
Victoria,capital of a political entity,22881.0
Dungu,populated place,0.0
Hadithah district,seat of a second-order administrative division,30925.0
San Jose de las Flores,populated place,0.0
Tinsukia,populated place,89373.0
Bamako,capital of a political entity,1297281.0
Nawabshah,airport,0.0
Mendoza,seat of a first-order administrative division,876884.0
Cukurca,second-order administrative division,15601.0
Oaxaca,first-order administrative division,3625487.0
Shibirghan,seat of a first-order administrative division,55641.0
Getxo,section of populated place,82624.0
Aqcha district,hill,0.0
Moengo,populated place,7074.0
Baharak district,,
Muqur,locality,0.0
Bahawalpur,seat of a second-order administrative division,126617.0
Sialkot,seat of a second-order administrative division,477396.0
Ziguinchor,seat of a first-order administrative division,159778.0
Panjwai,locality,0.0
Lamu,seat of a first-order administrative division,24525.0
Than To district,,
Vilcashuaman,populated place,0.0
Montreal,seat of a second-order administrative division,1600000.0
Krong Pinang,second-order administrative division,24487.0
Tanta,seat of a first-order administrative division,404901.0
Vigo,seat of a third-order administrative division,297332.0
Pattan,populated place,14965.0
El Castillo,second-order administrative division,6875.0
Alishing district,,
Mamelodi,populated place,0.0
La Oroya,seat of a third-order administrative division,33345.0
Lehri,third-order administrative division,0.0
Dhamar,seat of a first-order administrative division,160114.0
Tibu district,mountain,0.0
Banki,populated place,16555.0
Amorebieta,seat of a third-order administrative division,17842.0
Vavuniya district,second-order administrative division,171511.0
Borgo,seat of a first-order administrative division,6424.0
Jurm district,populated place,0.0
Benina,independent political entity,9056010.0
Zumarraga,seat of a third-order administrative division,10104.0
Dushi district,populated place,0.0
Qatn district,wadi,0.0
Barkhan,second-order administrative division,185000.0
Fuah,seat of a first-order administrative division,11140.0
Qadis district,,
Thung Yang Daeng district,,
Strasbourg,seat of a first-order administrative division,274845.0
Beira,seat of a first-order administrative division,530604.0
Suwayrah,seat of a second-order administrative division,42354.0
Makilala,seat of a third-order administrative division,13829.0
Cagliari,seat of a first-order administrative division,149257.0
Halgan,island,0.0
Mabini,seat of a third-order administrative division,2767.0
Ambon,seat of a first-order administrative division,355596.0
El Bagre,populated place,40798.0
Than To,second-order administrative division,18552.0
Amriyat al-Fallujah,,
Barranca,second-order administrative division,3197.0
Baraki Barak,second-order administrative division,0.0
Chaparhar,locality,0.0
Saberi district,populated place,0.0
Jani Khel,locality,0.0
Trekhizbenka,populated place,0.0
Cagayan de Oro,seat of a second-order administrative division,445103.0
Waslala,second-order administrative division,0.0
Ghorak district,,
El Fashir,seat of a first-order administrative division,252609.0
Sinjar district,populated place,0.0
Yaring,seat of a second-order administrative division,31111.0
Uludere district,,
Laghouat,seat of a first-order administrative division,113872.0
Keady,populated place,3171.0
Potosi,seat of a first-order administrative division,141251.0
Nueva Concepcion,seat of a second-order administrative division,11121.0
Tanyong Mat,seat of a second-order administrative division,16862.0
Shalan Bood,populated place,0.0
Daman district,seat of a first-order administrative division,39737.0
Samawah,seat of a first-order administrative division,152890.0
Madagali,second-order administrative division,0.0
Digos,seat of a third-order administrative division,116122.0
Casablanca,seat of a first-order administrative division,3144909.0
Ab Band district,,
Dellys,populated place,26384.0
Fallujah district,seat of a second-order administrative division,190159.0
Chigorodo,airport,0.0
Detroit,seat of a second-order administrative division,677116.0
Karak,first-order administrative division,207335.0
Siraha district,populated place,0.0
Santiago de Compostela,seat of a first-order administrative division,95092.0
Shewan,populated place,0.0
Goalpara district,populated place,50759.0
Albuquerque,seat of a second-order administrative division,559121.0
Aziziyah,seat of a second-order administrative division,44751.0
Biarritz,populated place,33188.0
Williamnagar,seat of a second-order administrative division,0.0
Tskhinvali,populated place,30000.0
Falahat,area,0.0
Bulawayo,seat of a first-order administrative division,699385.0
Pulwama district,,
Baramulla district,second-order administrative division,1008039.0
East Garo Hills district,second-order administrative division,317917.0
Dalbandin,airport,0.0
Khakrez district,populated place,0.0
Vina Del Mar,populated place,294551.0
Coquimbo,first-order administrative division,687806.0
San Andres,first-order administrative division,70554.0
Rusa Milae,,
Datu Odin Sinsuat,airport,0.0
Tijuana,seat of a second-order administrative division,1376457.0
Rutshuru,second-order administrative division,0.0
Atlanta,seat of a first-order administrative division,463878.0
Wata Pur district,,
Port-Au-Prince,capital of a political entity,1234742.0
Himreen,,
Butuan,seat of a first-order administrative division,309709.0
Alingar,area,0.0
Nirkh district,,
Husaybah,area,0.0
Si Sakhon district,,
Leipzig,seat of a third-order administrative division,504971.0
Zalingei,seat of a first-order administrative division,28687.0
Jaghatu district,,
Jeddah,populated place,2867446.0
Sabari,locality,0.0
Guadalupe,dependent political entity,443000.0
Logrono,seat of a first-order administrative division,152107.0
Aix-en-Provence,seat of a third-order administrative division,146821.0
Sungai Kolok district,,
Garbahaareey,airport,0.0
Akaraipattu,,
Puerto Colon,populated place,1220.0
Mafa,second-order administrative division,0.0
Baguio,seat of a first-order administrative division,272714.0
Saptari district,third-order administrative division,609580.0
Bolan District,lake,0.0
Bulo Marer,populated place,0.0
Kubaysah,populated place,0.0
Fotokol,populated place,0.0
Hadid,area,0.0
Kharan,second-order administrative division,0.0
Ballygawley,populated place,321.0
Sabon Gari,populated place,975153.0
Puerto Boyaca,seat of a second-order administrative division,27310.0
Bab,seat of a second-order administrative division,130745.0
Killen,lake,0.0
Gotera,second-order administrative division,0.0
Wadi al-Haniwa,,
Downpatrick,seat of a second-order administrative division,10507.0
Maywand,second-order administrative division,0.0
Jhargam,,
N'Djamena,capital of a political entity,721081.0
Morales,seat of a second-order administrative division,29617.0
Sesori,second-order administrative division,0.0
Albu Hayat,,
Nyanga,first-order administrative division,54330.0
Taloqan,seat of a first-order administrative division,64256.0
Mogasishu,,
Sukma,second-order administrative division,0.0
Huaral,seat of a third-order administrative division,62174.0
Zarkah,locality,0.0
Tipaza,first-order administrative division,591010.0
Purulia district,fourth-order administrative division,0.0
Rasheed,populated place,0.0
Chanae,second-order administrative division,33534.0
Kurunegala district,second-order administrative division,1455531.0
Sangrur,populated place,88615.0
Gauhati,populated place,899094.0
Gereida,populated place,120000.0
Belo Horizonte,seat of a first-order administrative division,2373224.0
Djelfa,seat of a first-order administrative division,154265.0
Dhusamareb,second-order administrative division,0.0
Pokhara,seat of a first-order administrative division,200000.0
Jaen,seat of a second-order administrative division,116557.0
Hamidhiyah,,
Diphu,pass,0.0
Ampara District,airport,0.0
Manogay,camp(s),0.0
Qalqilya,second-order administrative division,0.0
Azra district,populated place,22756.0
Jalapa,first-order administrative division,390500.0
Panare,second-order administrative division,41065.0
Tapuah,populated place,9480.0
Mersin,seat of a first-order administrative division,537842.0
Port Said,seat of a first-order administrative division,538378.0
Qazigund,populated place,5576.0
Loralai,second-order administrative division,700000.0
Sharan,seat of a first-order administrative division,2200.0
Agua Caliente,populated place,0.0
Malakal,seat of a first-order administrative division,160765.0
Hoshab,populated place,0.0
Tulunan,seat of a third-order administrative division,9584.0
Batna,seat of a first-order administrative division,280798.0
Melbourne,seat of a first-order administrative division,4246375.0
Panareh,,
Ad Dali,first-order administrative division,569000.0
Lambar 50,,
El Alto,airport,0.0
Surab,locality,0.0
Daglica,populated place,0.0
Morawewa,third-order administrative division,7946.0
Feroz Koh,mountains,0.0
Nahal Oz,populated place,0.0
Kauswagan,populated place,0.0
Jani Khel district,,
Darqad district,,
Owamboland,,
Usaylan district,,
Sundargarh district,second-order administrative division,2093437.0
Bern,capital of a political entity,121631.0
Phoenix,seat of a first-order administrative division,1563025.0
Remedios,second-order administrative division,0.0
Isabela City,seat of a second-order administrative division,67336.0
Mexicanos,populated place,160317.0
Manizales,seat of a first-order administrative division,357814.0
Huanta district,,
Iloilo City,seat of a second-order administrative division,387681.0
Yokohama,seat of a first-order administrative division,3574443.0
Aomar,populated place,0.0
Sibi district,second-order administrative division,0.0
Bratislava,capital of a political entity,423737.0
Zanzibar,seat of a first-order administrative division,403658.0
Sirajganj,populated place,127481.0
El Zapote,populated place,0.0
Miranda,first-order administrative division,2675165.0
Benin City,seat of a first-order administrative division,1125058.0
Labraq,ridge(s),0.0
Bielefeld,seat of a fourth-order administrative division,331906.0
Castlewellan,populated place,2499.0
Labweh,,
Firozpur district,populated place,102130.0
Rennes,seat of a first-order administrative division,209375.0
Grozny/Groznenskiy,airport,0.0
Currulao,populated place,0.0
Beit El,locality,0.0
Santa Lucia,independent political entity,160922.0
Kalimpong,populated place,43000.0
Kharan district,second-order administrative division,250000.0
La Serena,seat of a first-order administrative division,154521.0
Hadera,populated place,75854.0
Tadmait,populated place,20952.0
Nembe,second-order administrative division,0.0
Barrancabermeja district,,
Kohistan district,second-order administrative division,0.0
Qiryat Shemona,populated place,22035.0
Azzan,populated place,0.0
Chalchuapa,populated place,32282.0
Dabeiba,second-order administrative division,24084.0
Djibouti,capital of a political entity,623891.0
Moy,second-order administrative division,1584.0
Chahar Dara,second-order administrative division,0.0
Dortmund,seat of a third-order administrative division,588462.0
Kaspiysk,populated place,81752.0
Lasarte,populated place,17782.0
Nihm district,,
Balhaf,populated place,0.0
Harardhere,second-order administrative division,0.0
La Trinidad,seat of a first-order administrative division,84259.0
Tembisa,populated place,511655.0
Boumerdès,seat of a first-order administrative division,786499.0
Taywara district,,
Yingo district,populated place,0.0
Bangor,seat of a second-order administrative division,60385.0
Am Chide,populated place,0.0
Male,capital of a political entity,103693.0
Chamarkand,populated place,0.0
Antwerp,populated place,459805.0
Ghoryan district,,
Chuap,populated place,0.0
Thoubal district,,
Bambari,seat of a first-order administrative division,32547.0
Pishin,second-order administrative division,0.0
Rangae (District),,
Santa Barbara,seat of a second-order administrative division,91842.0
Wao,island,0.0
Manbij,second-order administrative division,0.0
Koraput,second-order administrative division,1379647.0
Pitalito,populated place,53685.0
Germiston,seat of a second-order administrative division,0.0
Kalaya,populated place,0.0
San Vicente del Caguan,second-order administrative division,56674.0
